Product,Quantity Ordered,Price Each,Order Date,Purchase Address
iPhone,1,700,4/22/2019 19:46, Boston
AAA Batteries (4-pack),1,2.99,4/22/2019 19:46, Boston
AA Batteries (4-pack),1,3.84,4/21/2019 13:06, Boston
AA Batteries (4-pack),1,3.84,4/14/2019 14:04, Boston
AAA Batteries (4-pack),1,2.99,4/20/2019 14:16, Los Angeles
Bose SoundSport Headphones,1,99.99,4/16/2019 6:52, San Francisco
ThinkPad Laptop,1,999.99,4/18/2019 21:00, San Francisco
USB-C Charging Cable,1,11.95,4/22/2019 21:55, New York City
27in FHD Monitor,1,149.99,4/10/2019 13:56, San Francisco
Bose SoundSport Headphones,1,99.99,4/8/2019 14:17, San Francisco
Apple Airpods Headphones,1,150,4/27/2019 18:44, Boston
27in 4K Gaming Monitor,1,389.99,4/1/2019 17:37, San Francisco
Lightning Charging Cable,1,14.95,4/2/2019 13:39, Austin
Apple Airpods Headphones,1,150,4/23/2019 11:12, Seattle
AAA Batteries (4-pack),2,2.99,4/17/2019 9:13, Los Angeles
Google Phone,1,600,4/24/2019 12:02, Seattle
AA Batteries (4-pack),2,3.84,4/28/2019 14:54, Dallas
Apple Airpods Headphones,1,150,4/7/2019 16:24, San Francisco
Apple Airpods Headphones,1,150,4/22/2019 11:50, San Francisco
ThinkPad Laptop,1,999.99,4/22/2019 11:50, San Francisco
Wired Headphones,1,11.99,4/27/2019 17:52, Los Angeles
Apple Airpods Headphones,1,150,4/7/2019 13:33, Dallas
27in 4K Gaming Monitor,1,389.99,4/17/2019 14:55, New York City
USB-C Charging Cable,1,11.95,4/25/2019 20:35, San Francisco
AAA Batteries (4-pack),1,2.99,4/28/2019 18:17, San Francisco
Wired Headphones,1,11.99,4/20/2019 16:43, Atlanta
Bose SoundSport Headphones,1,99.99,4/2/2019 18:08, Los Angeles
Bose SoundSport Headphones,1,99.99,4/23/2019 10:08, San Francisco
USB-C Charging Cable,1,11.95,4/26/2019 18:21, San Francisco
Bose SoundSport Headphones,1,99.99,4/11/2019 20:20, Seattle
Lightning Charging Cable,3,14.95,4/11/2019 23:28, Portland
Macbook Pro Laptop,1,1700,4/16/2019 13:16, Los Angeles
AAA Batteries (4-pack),1,2.99,4/29/2019 15:14, Dallas
27in 4K Gaming Monitor,1,389.99,4/12/2019 12:05, San Francisco
AAA Batteries (4-pack),1,2.99,4/21/2019 7:27, San Francisco
Wired Headphones,1,11.99,4/7/2019 13:27, Austin
iPhone,1,700,4/26/2019 9:37, New York City
AA Batteries (4-pack),3,3.84,4/24/2019 18:52, Dallas
AAA Batteries (4-pack),1,2.99,4/4/2019 20:52, New York City
27in FHD Monitor,1,149.99,4/29/2019 11:03, Los Angeles
Bose SoundSport Headphones,1,99.99,4/3/2019 0:28, Dallas
34in Ultrawide Monitor,1,379.99,4/29/2019 7:44, Portland
USB-C Charging Cable,1,11.95,4/15/2019 23:05, Dallas
USB-C Charging Cable,1,11.95,4/8/2019 21:27, New York City
Apple Airpods Headphones,1,150,4/6/2019 6:10, San Francisco
Wired Headphones,1,11.99,4/22/2019 14:05, New York City
AA Batteries (4-pack),5,3.84,4/10/2019 11:54, Los Angeles
Macbook Pro Laptop,1,1700,4/27/2019 19:57, Portland
Wired Headphones,1,11.99,4/25/2019 14:55, San Francisco
LG Dryer,1,600,4/5/2019 19:20, Boston
Apple Airpods Headphones,1,150,4/28/2019 10:16, Portland
,,,,
AAA Batteries (4-pack),2,2.99,4/28/2019 8:32, Atlanta
Wired Headphones,1,11.99,4/20/2019 21:43, Dallas
Lightning Charging Cable,1,14.95,4/5/2019 0:40, San Francisco
AA Batteries (4-pack),1,3.84,4/24/2019 22:40, Seattle
Wired Headphones,1,11.99,4/13/2019 23:33, Los Angeles
AAA Batteries (4-pack),1,2.99,4/14/2019 14:00, Austin
AAA Batteries (4-pack),1,2.99,4/28/2019 11:44, New York City
AA Batteries (4-pack),1,3.84,4/13/2019 10:25, Dallas
Lightning Charging Cable,1,14.95,4/29/2019 15:06, San Francisco
Wired Headphones,2,11.99,4/30/2019 20:18, San Francisco
AA Batteries (4-pack),1,3.84,4/2/2019 8:50, San Francisco
,,,,
Bose SoundSport Headphones,1,99.99,4/4/2019 13:37, Los Angeles
USB-C Charging Cable,1,11.95,4/9/2019 11:19, Boston
27in FHD Monitor,1,149.99,4/9/2019 11:19, Boston
USB-C Charging Cable,1,11.95,4/26/2019 16:02, Portland
AA Batteries (4-pack),1,3.84,4/18/2019 13:06, Los Angeles
27in FHD Monitor,1,149.99,4/4/2019 16:47, Portland
iPhone,1,700,4/6/2019 16:36, Portland
AAA Batteries (4-pack),2,2.99,4/21/2019 13:44, Dallas
USB-C Charging Cable,1,11.95,4/13/2019 14:55, Los Angeles
Bose SoundSport Headphones,1,99.99,4/24/2019 12:54, Atlanta
27in 4K Gaming Monitor,1,389.99,4/23/2019 20:07, Boston
AA Batteries (4-pack),3,3.84,4/26/2019 15:07, San Francisco
Wired Headphones,1,11.99,4/5/2019 14:08, San Francisco
34in Ultrawide Monitor,1,379.99,4/21/2019 15:46, San Francisco
AAA Batteries (4-pack),1,2.99,4/13/2019 21:12, San Francisco
USB-C Charging Cable,1,11.95,4/5/2019 10:20, Seattle
Wired Headphones,1,11.99,4/17/2019 11:09, Boston
27in FHD Monitor,1,149.99,4/18/2019 13:27, Boston
AAA Batteries (4-pack),1,2.99,4/9/2019 18:27, Atlanta
USB-C Charging Cable,1,11.95,4/16/2019 20:55, Boston
USB-C Charging Cable,1,11.95,4/12/2019 6:25, Los Angeles
Lightning Charging Cable,2,14.95,4/30/2019 12:53, Dallas
Wired Headphones,1,11.99,4/8/2019 16:38, Austin
20in Monitor,1,109.99,4/26/2019 21:20, Boston
AA Batteries (4-pack),2,3.84,4/26/2019 11:28, Atlanta
iPhone,1,700,4/25/2019 12:18, New York City
USB-C Charging Cable,1,11.95,4/24/2019 11:51, New York City
AA Batteries (4-pack),2,3.84,4/17/2019 10:59, Dallas
Lightning Charging Cable,1,14.95,4/17/2019 10:59, Dallas
Apple Airpods Headphones,1,150,4/10/2019 13:30, New York City
Apple Airpods Headphones,1,150,4/18/2019 21:41, Los Angeles
Lightning Charging Cable,2,14.95,4/13/2019 13:52, New York City
Apple Airpods Headphones,1,150,4/8/2019 16:01, San Francisco
Bose SoundSport Headphones,1,99.99,4/7/2019 11:15, Los Angeles
AAA Batteries (4-pack),2,2.99,4/24/2019 16:06, Los Angeles
27in FHD Monitor,1,149.99,4/19/2019 11:50, Los Angeles
Bose SoundSport Headphones,1,99.99,4/8/2019 18:18, Seattle
,,,,
Wired Headphones,1,11.99,4/3/2019 14:05, San Francisco
27in FHD Monitor,1,149.99,4/8/2019 17:55, San Francisco
USB-C Charging Cable,1,11.95,4/9/2019 19:01, Los Angeles
ThinkPad Laptop,1,999.99,4/9/2019 19:01, Los Angeles
AAA Batteries (4-pack),1,2.99,4/16/2019 10:23, New York City
AA Batteries (4-pack),1,3.84,4/18/2019 22:55, San Francisco
Bose SoundSport Headphones,1,99.99,4/21/2019 11:21, Atlanta
ThinkPad Laptop,1,999.99,4/24/2019 9:51, Atlanta
Wired Headphones,2,11.99,4/1/2019 16:47, Austin
Wired Headphones,1,11.99,4/19/2019 22:50, Portland
Macbook Pro Laptop,1,1700,4/7/2019 13:47, Atlanta
USB-C Charging Cable,3,11.95,4/26/2019 18:25, Boston
AA Batteries (4-pack),1,3.84,4/8/2019 12:58, Atlanta
Wired Headphones,1,11.99,4/28/2019 22:47, Seattle
ThinkPad Laptop,1,999.99,4/27/2019 17:28, New York City
AAA Batteries (4-pack),6,2.99,4/14/2019 21:18, San Francisco
LG Dryer,1,600,4/4/2019 14:15, Los Angeles
Wired Headphones,1,11.99,4/14/2019 16:29, Boston
USB-C Charging Cable,1,11.95,4/1/2019 21:02, Boston
Wired Headphones,1,11.99,4/3/2019 15:22, New York City
AAA Batteries (4-pack),3,2.99,4/10/2019 15:39, Austin
AAA Batteries (4-pack),2,2.99,4/20/2019 16:29, Atlanta
Bose SoundSport Headphones,1,99.99,4/5/2019 9:46, San Francisco
Flatscreen TV,1,300,4/27/2019 19:03, New York City
AA Batteries (4-pack),2,3.84,4/13/2019 19:10, Boston
34in Ultrawide Monitor,1,379.99,4/1/2019 21:58, New York City
AA Batteries (4-pack),1,3.84,4/21/2019 16:31, Boston
ThinkPad Laptop,1,999.99,4/10/2019 21:42, Dallas
Bose SoundSport Headphones,1,99.99,4/1/2019 19:51, Boston
USB-C Charging Cable,1,11.95,4/20/2019 19:03, Boston
Flatscreen TV,1,300,4/9/2019 3:12, Atlanta
27in FHD Monitor,1,149.99,4/8/2019 1:07, San Francisco
Apple Airpods Headphones,1,150,4/21/2019 12:04, Portland
Lightning Charging Cable,1,14.95,4/19/2019 1:43, New York City
AAA Batteries (4-pack),3,2.99,4/24/2019 12:43, San Francisco
Lightning Charging Cable,1,14.95,4/18/2019 23:37, Dallas
Lightning Charging Cable,2,14.95,4/25/2019 17:35, New York City
AA Batteries (4-pack),1,3.84,4/15/2019 8:36, Atlanta
Wired Headphones,1,11.99,4/29/2019 8:00, San Francisco
USB-C Charging Cable,1,11.95,4/28/2019 14:28, Seattle
AAA Batteries (4-pack),2,2.99,4/24/2019 10:12, Boston
AAA Batteries (4-pack),3,2.99,4/21/2019 15:24, San Francisco
AAA Batteries (4-pack),2,2.99,4/18/2019 10:30, San Francisco
Apple Airpods Headphones,1,150,4/7/2019 17:46, Atlanta
20in Monitor,1,109.99,4/23/2019 10:52, New York City
20in Monitor,1,109.99,4/8/2019 10:35, Seattle
Apple Airpods Headphones,1,150,4/30/2019 15:46, Portland
AAA Batteries (4-pack),2,2.99,4/25/2019 11:57, Los Angeles
AAA Batteries (4-pack),3,2.99,4/13/2019 15:36, Los Angeles
USB-C Charging Cable,1,11.95,4/6/2019 21:38, New York City
ThinkPad Laptop,1,999.99,4/17/2019 8:54, Atlanta
Wired Headphones,1,11.99,4/17/2019 11:28, Dallas
Macbook Pro Laptop,1,1700,4/23/2019 21:15, San Francisco
USB-C Charging Cable,1,11.95,4/23/2019 1:56, Los Angeles
AAA Batteries (4-pack),1,2.99,4/30/2019 1:58, Boston
Wired Headphones,1,11.99,4/10/2019 14:44, Los Angeles
,,,,
ThinkPad Laptop,1,999.99,4/25/2019 21:54, New York City
Apple Airpods Headphones,1,150,4/12/2019 9:42, Boston
USB-C Charging Cable,1,11.95,4/9/2019 17:18, Boston
ThinkPad Laptop,1,999.99,4/23/2019 19:32, Los Angeles
AAA Batteries (4-pack),2,2.99,4/17/2019 20:30, Atlanta
USB-C Charging Cable,1,11.95,4/23/2019 9:18, New York City
AA Batteries (4-pack),3,3.84,4/27/2019 18:00, Seattle
Bose SoundSport Headphones,1,99.99,4/16/2019 22:21, Los Angeles
Flatscreen TV,1,300,4/18/2019 9:50, Atlanta
Lightning Charging Cable,1,14.95,4/18/2019 20:06, Dallas
iPhone,1,700,4/5/2019 18:10, San Francisco
Lightning Charging Cable,1,14.95,4/2/2019 17:35, Portland
Vareebadd Phone,1,400,4/10/2019 17:00, Seattle
27in FHD Monitor,1,149.99,4/28/2019 19:44, New York City
,,,,
Lightning Charging Cable,1,14.95,4/5/2019 12:32, New York City
Lightning Charging Cable,1,14.95,4/13/2019 4:56, Seattle
USB-C Charging Cable,2,11.95,4/18/2019 11:45, New York City
Wired Headphones,1,11.99,4/30/2019 18:21, Portland
Macbook Pro Laptop,1,1700,4/5/2019 8:11, San Francisco
Lightning Charging Cable,1,14.95,4/19/2019 22:56, San Francisco
Macbook Pro Laptop,1,1700,4/7/2019 19:59, San Francisco
USB-C Charging Cable,1,11.95,4/8/2019 17:42, Atlanta
20in Monitor,1,109.99,4/12/2019 20:52, Los Angeles
34in Ultrawide Monitor,1,379.99,4/26/2019 20:43, Los Angeles
Bose SoundSport Headphones,1,99.99,4/25/2019 12:36, Boston
Wired Headphones,1,11.99,4/6/2019 12:47, New York City
Lightning Charging Cable,1,14.95,4/19/2019 14:30, San Francisco
Apple Airpods Headphones,1,150,4/8/2019 12:46, Boston
USB-C Charging Cable,1,11.95,4/7/2019 6:37, Boston
Bose SoundSport Headphones,1,99.99,4/6/2019 22:21, Boston
USB-C Charging Cable,1,11.95,4/27/2019 13:29, New York City
27in FHD Monitor,1,149.99,4/16/2019 9:38, Atlanta
USB-C Charging Cable,1,11.95,4/17/2019 13:22, Dallas
AAA Batteries (4-pack),1,2.99,4/15/2019 3:47, San Francisco
USB-C Charging Cable,1,11.95,4/2/2019 22:58, San Francisco
Wired Headphones,1,11.99,4/6/2019 2:11, San Francisco
AAA Batteries (4-pack),4,2.99,4/8/2019 21:06, Portland
Wired Headphones,1,11.99,4/23/2019 12:42, San Francisco
ThinkPad Laptop,1,999.99,4/19/2019 13:11, Seattle
ThinkPad Laptop,1,999.99,4/26/2019 20:14, Austin
Apple Airpods Headphones,1,150,4/2/2019 13:42, Los Angeles
Wired Headphones,1,11.99,4/19/2019 10:44, Atlanta
Wired Headphones,1,11.99,4/1/2019 12:45, Los Angeles
Lightning Charging Cable,1,14.95,4/9/2019 10:17, Los Angeles
AA Batteries (4-pack),2,3.84,4/11/2019 22:11, San Francisco
iPhone,1,700,4/6/2019 19:08, San Francisco
Lightning Charging Cable,1,14.95,4/6/2019 19:08, San Francisco
34in Ultrawide Monitor,1,379.99,4/27/2019 9:36, San Francisco
USB-C Charging Cable,1,11.95,4/16/2019 11:47, San Francisco
AAA Batteries (4-pack),1,2.99,4/17/2019 13:00, Boston
Wired Headphones,1,11.99,4/21/2019 11:35, Atlanta
AAA Batteries (4-pack),1,2.99,4/8/2019 18:24, Los Angeles
Wired Headphones,1,11.99,4/16/2019 18:26, Atlanta
AA Batteries (4-pack),1,3.84,4/16/2019 18:26, Atlanta
27in 4K Gaming Monitor,1,389.99,4/6/2019 12:13, Los Angeles
Vareebadd Phone,1,400,4/4/2019 13:47, New York City
AAA Batteries (4-pack),1,2.99,4/15/2019 15:26, Los Angeles
Macbook Pro Laptop,1,1700,4/27/2019 20:53, Los Angeles
Apple Airpods Headphones,1,150,4/20/2019 20:17, New York City
Wired Headphones,1,11.99,4/20/2019 20:17, New York City
Wired Headphones,1,11.99,4/28/2019 18:00, Dallas
20in Monitor,1,109.99,4/8/2019 19:17, Atlanta
AA Batteries (4-pack),2,3.84,4/29/2019 18:36, Boston
Apple Airpods Headphones,1,150,4/19/2019 16:26, Los Angeles
Bose SoundSport Headphones,1,99.99,4/8/2019 19:25, Portland
Wired Headphones,1,11.99,4/2/2019 16:55, Dallas
Lightning Charging Cable,1,14.95,4/19/2019 16:14, Seattle
Apple Airpods Headphones,1,150,4/13/2019 16:37, San Francisco
AA Batteries (4-pack),2,3.84,4/28/2019 18:20, San Francisco
Wired Headphones,1,11.99,4/5/2019 12:25, New York City
27in 4K Gaming Monitor,1,389.99,4/23/2019 17:43, Portland
Lightning Charging Cable,1,14.95,4/13/2019 10:51, Seattle
USB-C Charging Cable,1,11.95,4/6/2019 12:53, Los Angeles
AA Batteries (4-pack),1,3.84,4/10/2019 15:36, Atlanta
AAA Batteries (4-pack),1,2.99,4/4/2019 14:15, San Francisco
AAA Batteries (4-pack),3,2.99,4/14/2019 14:08, San Francisco
Google Phone,1,600,4/22/2019 9:14, Los Angeles
ThinkPad Laptop,1,999.99,4/21/2019 19:54, Seattle
27in 4K Gaming Monitor,1,389.99,4/27/2019 7:35, Atlanta
AA Batteries (4-pack),1,3.84,4/21/2019 18:55, Atlanta
AA Batteries (4-pack),1,3.84,4/17/2019 22:40, Atlanta
USB-C Charging Cable,1,11.95,4/9/2019 14:33, Seattle
AA Batteries (4-pack),2,3.84,4/8/2019 9:32, Los Angeles
LG Washing Machine,1,600,4/3/2019 10:31, Austin
Bose SoundSport Headphones,1,99.99,4/30/2019 2:27, Los Angeles
Wired Headphones,1,11.99,4/7/2019 10:05, Los Angeles
27in 4K Gaming Monitor,1,389.99,4/29/2019 19:03, Seattle
Wired Headphones,1,11.99,4/22/2019 12:25, New York City
Wired Headphones,1,11.99,4/3/2019 20:37, Seattle
Flatscreen TV,1,300,4/19/2019 9:02, New York City
USB-C Charging Cable,1,11.95,4/24/2019 15:46, Los Angeles
USB-C Charging Cable,1,11.95,4/2/2019 16:30, Dallas
Lightning Charging Cable,1,14.95,4/1/2019 23:23, Boston
USB-C Charging Cable,1,11.95,4/26/2019 20:24, Los Angeles
Lightning Charging Cable,1,14.95,4/19/2019 8:53, San Francisco
Lightning Charging Cable,1,14.95,4/6/2019 16:12, San Francisco
34in Ultrawide Monitor,1,379.99,4/13/2019 15:07, Seattle
Flatscreen TV,1,300,4/11/2019 8:48, Los Angeles
AAA Batteries (4-pack),1,2.99,4/27/2019 9:49, Austin
AA Batteries (4-pack),2,3.84,4/26/2019 14:26, Dallas
Bose SoundSport Headphones,1,99.99,4/18/2019 17:35, New York City
AA Batteries (4-pack),5,3.84,4/14/2019 17:15, Los Angeles
Vareebadd Phone,1,400,4/14/2019 6:49, Los Angeles
27in FHD Monitor,1,149.99,4/29/2019 16:50, Boston
AA Batteries (4-pack),1,3.84,4/30/2019 18:57, Portland
AA Batteries (4-pack),1,3.84,4/15/2019 21:24, Portland
27in FHD Monitor,1,149.99,4/6/2019 0:58, New York City
USB-C Charging Cable,3,11.95,4/6/2019 0:58, New York City
AA Batteries (4-pack),1,3.84,4/13/2019 19:57, San Francisco
Lightning Charging Cable,1,14.95,4/21/2019 15:37, San Francisco
USB-C Charging Cable,1,11.95,4/8/2019 14:11, Portland
Apple Airpods Headphones,1,150,4/13/2019 14:07, San Francisco
Lightning Charging Cable,1,14.95,4/9/2019 18:57, New York City
Lightning Charging Cable,1,14.95,4/24/2019 12:18, Los Angeles
Lightning Charging Cable,1,14.95,4/23/2019 16:30, Los Angeles
AAA Batteries (4-pack),1,2.99,4/8/2019 12:19, New York City
Google Phone,1,600,4/19/2019 12:09, New York City
USB-C Charging Cable,1,11.95,4/19/2019 12:09, New York City
AA Batteries (4-pack),1,3.84,4/30/2019 16:32, Dallas
Lightning Charging Cable,1,14.95,4/29/2019 15:55, New York City
AAA Batteries (4-pack),1,2.99,4/14/2019 21:49, Seattle
Bose SoundSport Headphones,1,99.99,4/11/2019 19:13, New York City
Google Phone,1,600,4/22/2019 9:04, Portland
AA Batteries (4-pack),1,3.84,4/11/2019 17:19, San Francisco
Bose SoundSport Headphones,1,99.99,4/11/2019 10:58, Seattle
Apple Airpods Headphones,1,150,4/1/2019 20:25, San Francisco
Lightning Charging Cable,1,14.95,4/14/2019 19:13, Los Angeles
Wired Headphones,1,11.99,4/3/2019 20:29, Dallas
AAA Batteries (4-pack),1,2.99,4/3/2019 22:03, Dallas
AA Batteries (4-pack),3,3.84,4/19/2019 12:48, Boston
USB-C Charging Cable,1,11.95,4/7/2019 21:21, Atlanta
AAA Batteries (4-pack),2,2.99,4/15/2019 10:54, Portland
Lightning Charging Cable,1,14.95,4/7/2019 17:49, San Francisco
USB-C Charging Cable,1,11.95,4/23/2019 9:15, San Francisco
Wired Headphones,1,11.99,4/2/2019 17:19, San Francisco
34in Ultrawide Monitor,1,379.99,4/7/2019 7:30, Boston
Bose SoundSport Headphones,1,99.99,4/3/2019 22:57, Portland
USB-C Charging Cable,1,11.95,4/19/2019 13:02, New York City
USB-C Charging Cable,1,11.95,4/21/2019 10:42, Los Angeles
Lightning Charging Cable,1,14.95,4/10/2019 13:57, San Francisco
Lightning Charging Cable,1,14.95,4/26/2019 12:23, Seattle
AA Batteries (4-pack),1,3.84,4/14/2019 12:58, Los Angeles
Wired Headphones,1,11.99,4/18/2019 23:25, San Francisco
Apple Airpods Headphones,1,150,4/25/2019 13:49, Los Angeles
27in 4K Gaming Monitor,1,389.99,4/19/2019 19:34, Los Angeles
USB-C Charging Cable,1,11.95,4/6/2019 20:28, Dallas
USB-C Charging Cable,1,11.95,4/23/2019 15:46, Los Angeles
AA Batteries (4-pack),1,3.84,4/29/2019 20:40, Austin
Apple Airpods Headphones,1,150,4/18/2019 23:55, New York City
Bose SoundSport Headphones,1,99.99,4/14/2019 11:20, San Francisco
AA Batteries (4-pack),1,3.84,4/1/2019 10:48, San Francisco
Wired Headphones,1,11.99,4/24/2019 16:13, San Francisco
Bose SoundSport Headphones,1,99.99,4/27/2019 14:12, New York City
Apple Airpods Headphones,1,150,4/19/2019 13:18, New York City
Vareebadd Phone,1,400,4/8/2019 11:31, San Francisco
USB-C Charging Cable,1,11.95,4/29/2019 16:40, San Francisco
Macbook Pro Laptop,1,1700,4/22/2019 17:12, Los Angeles
USB-C Charging Cable,1,11.95,4/8/2019 21:27, San Francisco
Wired Headphones,1,11.99,4/3/2019 21:35, San Francisco
AA Batteries (4-pack),1,3.84,4/14/2019 10:20, Atlanta
ThinkPad Laptop,1,999.99,4/19/2019 23:30, Los Angeles
iPhone,1,700,4/12/2019 17:24, Los Angeles
AAA Batteries (4-pack),1,2.99,4/17/2019 18:57, San Francisco
USB-C Charging Cable,1,11.95,4/13/2019 17:22, San Francisco
27in 4K Gaming Monitor,1,389.99,4/2/2019 16:50, Boston
AAA Batteries (4-pack),1,2.99,4/25/2019 11:04, San Francisco
Apple Airpods Headphones,1,150,4/28/2019 19:25, Boston
AA Batteries (4-pack),1,3.84,4/5/2019 12:44, Dallas
Lightning Charging Cable,2,14.95,4/23/2019 17:26, Portland
Flatscreen TV,1,300,4/23/2019 22:53, Atlanta
Flatscreen TV,1,300,4/7/2019 9:52, Dallas
USB-C Charging Cable,1,11.95,4/10/2019 11:40, Los Angeles
Bose SoundSport Headphones,1,99.99,4/4/2019 21:50, Los Angeles
Lightning Charging Cable,1,14.95,4/16/2019 12:43, San Francisco
Apple Airpods Headphones,1,150,4/3/2019 8:56, Boston
Lightning Charging Cable,2,14.95,4/20/2019 20:12, New York City
Apple Airpods Headphones,1,150,4/3/2019 16:57, Boston
Wired Headphones,1,11.99,4/5/2019 7:16, Austin
Wired Headphones,1,11.99,4/26/2019 7:27, Los Angeles
Bose SoundSport Headphones,1,99.99,4/16/2019 16:03, Boston
AAA Batteries (4-pack),4,2.99,4/9/2019 18:05, San Francisco
Wired Headphones,1,11.99,4/7/2019 14:25, Los Angeles
AA Batteries (4-pack),1,3.84,4/7/2019 14:25, Los Angeles
Lightning Charging Cable,1,14.95,4/16/2019 13:08, Boston
20in Monitor,1,109.99,4/27/2019 10:40, Los Angeles
AAA Batteries (4-pack),1,2.99,4/25/2019 14:52, New York City
ThinkPad Laptop,1,999.99,4/22/2019 10:58, Atlanta
Wired Headphones,1,11.99,4/30/2019 6:13, Dallas
USB-C Charging Cable,2,11.95,4/3/2019 12:49, San Francisco
AAA Batteries (4-pack),2,2.99,4/21/2019 7:51, San Francisco
AAA Batteries (4-pack),3,2.99,4/22/2019 17:19, San Francisco
USB-C Charging Cable,1,11.95,4/21/2019 13:26, San Francisco
AAA Batteries (4-pack),1,2.99,4/18/2019 16:35, Boston
Lightning Charging Cable,1,14.95,4/10/2019 10:11, San Francisco
Bose SoundSport Headphones,1,99.99,4/12/2019 18:39, Boston
USB-C Charging Cable,1,11.95,4/17/2019 18:32, Boston
iPhone,1,700,4/7/2019 14:23, Los Angeles
Bose SoundSport Headphones,1,99.99,4/17/2019 19:36, New York City
Bose SoundSport Headphones,1,99.99,4/17/2019 19:36, New York City
USB-C Charging Cable,1,11.95,4/14/2019 7:18, Los Angeles
Flatscreen TV,1,300,4/11/2019 12:17, San Francisco
Lightning Charging Cable,1,14.95,4/11/2019 12:17, San Francisco
Bose SoundSport Headphones,1,99.99,4/8/2019 23:21, Los Angeles
Apple Airpods Headphones,1,150,4/25/2019 14:16, Los Angeles
34in Ultrawide Monitor,1,379.99,4/2/2019 18:25, Boston
Wired Headphones,1,11.99,4/9/2019 6:51, San Francisco
AA Batteries (4-pack),1,3.84,4/14/2019 16:54, New York City
AA Batteries (4-pack),1,3.84,4/27/2019 9:05, Portland
iPhone,1,700,4/4/2019 0:32, Los Angeles
27in FHD Monitor,1,149.99,4/11/2019 12:55, New York City
USB-C Charging Cable,1,11.95,4/5/2019 20:52, San Francisco
